ANT_TEMPO_,TP_ACIDENT,ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
2.0,3.0,351440,Dracena,3532,RRAS11,35111,ALTA PAULISTA,-21.4843,-51.535,354710.0,Santa Mercedes,3532,RRAS11,35111,ALTA PAULISTA,-21.3495,-51.7564,27.38022830676932,1
2.0,3.0,351440,Dracena,3532,RRAS11,35111,ALTA PAULISTA,-21.4843,-51.535,355510.0,Tupi Paulista,3532,RRAS11,35111,ALTA PAULISTA,-21.3825,-51.575,12.010136410294086,1
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,350430.0,Avaí,3518,RRAS9,35062,BAURU,-22.1514,-49.3356,30.09536143128878,4
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,350600.0,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,34.55964654266826,1
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,350830.0,Cabrália Paulista,3518,RRAS9,35062,BAURU,-22.4576,-49.3393,8.560006999637073,27
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,352710.0,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,89.59748239899271,1
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,352750.0,Lucianópolis,3518,RRAS9,35062,BAURU,-22.4294,-49.522,11.809826899363353,11
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,353657.0,Paulistânia,3518,RRAS9,35062,BAURU,-22.5768,-49.4008,17.97856162355034,2
2.0,3.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,353940.0,Piratininga,3518,RRAS9,35062,BAURU,-22.4142,-49.1339,28.26239892386721,1
2.0,3.0,351490,Elias Fausto,3529,RRAS14,35103,PIRACICABA,-23.0428,-47.3682,351040.0,Capivari,3529,RRAS14,35103,PIRACICABA,-22.9951,-47.5071,15.186724062296909,1
2.0,3.0,351492,Elisiário,3531,RRAS12,35151,CATANDUVA,-21.1678,-49.1146,352885.0,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,10.19063861949011,2
2.0,3.0,351518,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,354810.0,Santo Antônio do Jardim,3528,RRAS15,35142,MANTIQUEIRA,-22.1121,-46.6845,10.89211157051211,3
2.0,3.0,351520,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,354920.0,São João das Duas Pontes,3531,RRAS12,35154,FERNANDOPOLIS,-20.3879,-50.3792,11.434519195832326,4
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351520.0,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,16.501177409390785,2
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351800.0,Guarani d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.0746,-50.3411,24.832194646643497,9
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,352070.0,Indiaporã,3531,RRAS12,35154,FERNANDOPOLIS,-19.979,-50.2909,33.701530480849755,1
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,352820.0,Macedônia,3531,RRAS12,35154,FERNANDOPOLIS,-20.1444,-50.1973,15.951189777712743,41
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,352960.0,Meridiano,3531,RRAS12,35154,FERNANDOPOLIS,-20.3579,-50.1811,10.98836175130659,16
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,353000.0,Mira Estrela,3531,RRAS12,35154,FERNANDOPOLIS,-19.9789,-50.139,35.26069838640691,21
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,353690.0,Pedranópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2474,-50.1129,14.493854213592977,29
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354040.0,Populina,3531,RRAS12,35154,FERNANDOPOLIS,-19.9453,-50.538,47.99211197785434,1
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354920.0,São João das Duas Pontes,3531,RRAS12,35154,FERNANDOPOLIS,-20.3879,-50.3792,18.20435030234908,17
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354925.0,São João de Iracema,3531,RRAS12,35154,FERNANDOPOLIS,-20.5111,-50.3561,27.94004415281616,7
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,355530.0,Turmalina,3531,RRAS12,35154,FERNANDOPOLIS,-20.0486,-50.4792,35.3322100586875,10
2.0,3.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,355710.0,Votuporanga,3531,RRAS12,35157,VOTUPORANGA,-20.4237,-49.9781,32.246820888162965,1
2.0,3.0,351570,Ferraz de Vasconcelos,3525,RRAS2,35011,ALTO DO TIETE,-23.5411,-46.371,353980.0,Poá,3525,RRAS2,35011,ALTO DO TIETE,-23.5333,-46.3473,2.569622649121286,1
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,350820.0,Buritizal,3530,RRAS13,35083,ALTA MOGIANA,-20.1911,-47.7096,49.69797045306208,1
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,351320.0,Cristais Paulista,3530,RRAS13,35081,TRES COLINAS,-20.4036,-47.4209,14.67702775992252,6
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,352130.0,Ipuã,3530,RRAS13,35082,ALTA ANHANGUERA,-20.4438,-48.0129,64.33152158441585,1
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,353700.0,Pedregulho,3530,RRAS13,35081,TRES COLINAS,-20.2535,-47.4775,32.11914410138771,2
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354270.0,Restinga,3530,RRAS13,35081,TRES COLINAS,-20.6056,-47.4833,11.37029842959048,11
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354310.0,Ribeirão Corrente,3530,RRAS13,35081,TRES COLINAS,-20.4579,-47.5904,21.25383333294641,3
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354360.0,Rifaina,3530,RRAS13,35081,TRES COLINAS,-20.0803,-47.4291,50.42986830673539,1
2.0,3.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354950.0,São José da Bela Vista,3530,RRAS13,35081,TRES COLINAS,-20.5935,-47.6424,25.69214584776136,7
2.0,3.0,351630,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,350900.0,Caieiras,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3607,-46.7397,9.041063261925183,1
2.0,3.0,351630,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,350920.0,Cajamar,3524,RRAS3,35012,FRANCO DA ROCHA,-23.355,-46.8781,16.01127087939621,1
2.0,3.0,351630,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,351640.0,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,5.102441872303208,6
2.0,3.0,351630,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,352850.0,Mairiporã,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3171,-46.5897,16.41191981451592,1
2.0,3.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,350900.0,Caieiras,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3607,-46.7397,4.326944128552931,36
2.0,3.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,350920.0,Cajamar,3524,RRAS3,35012,FRANCO DA ROCHA,-23.355,-46.8781,15.656624328289876,7
2.0,3.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,351630.0,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,5.102441872303208,91
2.0,3.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,352850.0,Mairiporã,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3171,-46.5897,14.261974308594368,16
2.0,3.0,351670,Garça,3533,RRAS10,35093,MARILIA,-22.2125,-49.6546,350140.0,Álvaro de Carvalho,3533,RRAS10,35093,MARILIA,-22.0841,-49.719,15.69342496315412,10
2.0,3.0,351670,Garça,3533,RRAS10,35093,MARILIA,-22.2125,-49.6546,351660.0,Gália,3533,RRAS10,35093,MARILIA,-22.2918,-49.5504,13.873489192975928,2
2.0,3.0,351670,Garça,3533,RRAS10,35093,MARILIA,-22.2125,-49.6546,355550.0,Ubirajara,3533,RRAS10,35093,MARILIA,-22.5272,-49.6613,34.8552298691778,2
2.0,3.0,351670,Garça,3533,RRAS10,35093,MARILIA,-22.2125,-49.6546,355660.0,Vera Cruz,3533,RRAS10,35093,MARILIA,-22.2183,-49.8207,17.13785792838234,1
2.0,3.0,351685,Gavião Peixoto,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.8367,-48.4957,350670.0,Boa Esperança do Sul,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.9918,-48.3906,20.31932386264599,1
2.0,3.0,351685,Gavião Peixoto,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.8367,-48.4957,353290.0,Nova Europa,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7765,-48.5705,10.210508828374476,1
2.0,3.0,351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,352830.0,Magda,3531,RRAS12,35157,VOTUPORANGA,-20.6445,-50.2305,13.919511807489956,1
2.0,3.0,351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,353286.0,Nova Castilho,3531,RRAS12,35021,CENTRAL DO DRS II,-20.7615,-50.3477,12.625301414816525,3
2.0,3.0,351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,354925.0,São João de Iracema,3531,RRAS12,35154,FERNANDOPOLIS,-20.5111,-50.3561,15.234057293009265,7
2.0,3.0,351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,350550.0,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,37.30985196007204,1
2.0,3.0,351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,352970.0,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,33.19913025885723,2
2.0,3.0,351780,Guaraçaí,3531,RRAS12,35022,LAGOS DO DRS II,-21.0292,-51.2119,353010.0,Mirandópolis,3531,RRAS12,35022,LAGOS DO DRS II,-21.1313,-51.1035,15.958483999944509,6
2.0,3.0,351780,Guaraçaí,3531,RRAS12,35022,LAGOS DO DRS II,-21.0292,-51.2119,353210.0,Murutinga do Sul,3531,RRAS12,35022,LAGOS DO DRS II,-20.9908,-51.2774,8.027847463979061,3
2.0,3.0,351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,21.922899374352387,1
2.0,3.0,351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,354440.0,Rubiácea,3531,RRAS12,35021,CENTRAL DO DRS II,-21.3006,-50.7296,10.134139026732802,3
2.0,3.0,351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,350250.0,Aparecida,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8495,-45.2325,6.116768863732741,12
2.0,3.0,351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,352720.0,Lorena,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.7334,-45.1197,11.19125998487579,3
2.0,3.0,351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,353850.0,Piquete,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6069,-45.1869,22.225740494195712,1
2.0,3.0,351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,354075.0,Potim,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8343,-45.2552,6.966926640898965,7
2.0,3.0,351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,354430.0,Roseira,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8938,-45.307,15.04397458248415,3
2.0,3.0,351905,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,350380.0,Artur Nogueira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.5727,-47.1727,14.795834099222049,4
2.0,3.0,351905,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,354800.0,Santo Antônio de Posse,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6029,-46.9192,13.949302794695347,1
2.0,3.0,351907,Hortolândia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8529,-47.2143,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,16.29605199151179,4
2.0,3.0,351907,Hortolândia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8529,-47.2143,353180.0,Monte Mor,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.945,-47.3122,14.31495024097526,5
2.0,3.0,351907,Hortolândia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8529,-47.2143,355240.0,Sumaré,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8204,-47.2728,7.0007655307606615,2
2.0,3.0,351910,Iacanga,3518,RRAS9,35062,BAURU,-21.8896,-49.031,354250.0,Reginópolis,3518,RRAS9,35062,BAURU,-21.8914,-49.2268,20.235194204241868,1
2.0,3.0,351920,Iacri,3533,RRAS10,35095,TUPA,-21.8572,-50.6932,350580.0,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,8.318483360076172,1
2.0,3.0,351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,351110.0,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,28.334690399347163,1
2.0,3.0,351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,352885.0,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,22.81603870448832,1
2.0,3.0,351950,Ibirarema,3533,RRAS10,35094,OURINHOS,-22.8185,-50.0739,351470.0,Echaporã,3533,RRAS10,35093,MARILIA,-22.4326,-50.2038,44.77204109104546,1
2.0,3.0,351960,Ibitinga,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7562,-48.8319,352270.0,Itápolis,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.5942,-48.8149,18.023679347873216,5
2.0,3.0,351960,Ibitinga,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7562,-48.8319,355270.0,Tabatinga,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7239,-48.6896,15.149062010415648,1
2.0,3.0,351990,Iepê,3532,RRAS11,35113,ALTO CAPIVARI,-22.6602,-51.0779,353215.0,Nantes,3532,RRAS11,35113,ALTO CAPIVARI,-22.6156,-51.24,17.37945688592334,6
2.0,3.0,351990,Iepê,3532,RRAS11,35113,ALTO CAPIVARI,-22.6602,-51.0779,354220.0,Rancharia,3532,RRAS11,35113,ALTO CAPIVARI,-22.2269,-50.893,51.61915869305708,7
2.0,3.0,352000,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,352530.0,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,23.852531422007537,1
2.0,3.0,352010,Igarapava,3530,RRAS13,35083,ALTA MOGIANA,-20.0407,-47.7466,350300.0,Aramina,3530,RRAS13,35083,ALTA MOGIANA,-20.0882,-47.7873,6.765884507799689,4
2.0,3.0,352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,352300.0,Itapura,3531,RRAS12,35022,LAGOS DO DRS II,-20.6419,-51.5063,28.78161664652687,24
2.0,3.0,352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,353740.0,Pereira Barreto,3531,RRAS12,35022,LAGOS DO DRS II,-20.6368,-51.1123,32.98392207077409,3
2.0,3.0,352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,355230.0,Sud Mennucci,3531,RRAS12,35022,LAGOS DO DRS II,-20.6872,-50.9238,51.97598809345608,1
2.0,3.0,352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,355255.0,Suzanápolis,3531,RRAS12,35022,LAGOS DO DRS II,-20.4981,-51.0268,33.7378664403017,6
2.0,3.0,352070,Indiaporã,3531,RRAS12,35154,FERNANDOPOLIS,-19.979,-50.2909,352820.0,Macedônia,3531,RRAS12,35154,FERNANDOPOLIS,-20.1444,-50.1973,20.76403428757573,1
2.0,3.0,352070,Indiaporã,3531,RRAS12,35154,FERNANDOPOLIS,-19.979,-50.2909,353000.0,Mira Estrela,3531,RRAS12,35154,FERNANDOPOLIS,-19.9789,-50.139,15.898007671154753,7
2.0,3.0,352070,Indiaporã,3531,RRAS12,35154,FERNANDOPOLIS,-19.979,-50.2909,353475.0,Ouroeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.0061,-50.3768,9.477000688743608,1
2.0,3.0,352100,Iperó,3519,RRAS8,35163,SOROCABA,-23.3513,-47.6927,355400.0,Tatuí,3519,RRAS8,35161,ITAPETININGA,-23.3487,-47.8461,15.688758553816257,2
2.0,3.0,352110,Ipeúna,3529,RRAS14,35104,RIO CLARO,-22.4355,-47.7151,352360.0,Itirapina,3529,RRAS14,35104,RIO CLARO,-22.2562,-47.8166,22.439467799208717,1
2.0,3.0,352115,Ipiguá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.6557,-49.3842,354980.0,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,17.249235294496884,3
2.0,3.0,352140,Iracemápolis,3529,RRAS14,35102,LIMEIRA,-22.5832,-47.523,352690.0,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,13.097201713771057,1
2.0,3.0,352140,Iracemápolis,3529,RRAS14,35102,LIMEIRA,-22.5832,-47.523,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,21.02694658498011,1
2.0,3.0,352180,Itaí,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.4213,-49.092,353580.0,Paranapanema,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3862,-48.7214,38.07983104368424,1
2.0,3.0,352200,Itaju,3518,RRAS9,35064,JAU,-21.9857,-48.8116,350520.0,Bariri,3518,RRAS9,35064,JAU,-22.073,-48.7438,11.934949305317076,1
2.0,3.0,352230,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,350220.0,Angatuba,3519,RRAS8,35161,ITAPETININGA,-23.4917,-48.4139,38.84336898696489,1
2.0,3.0,352230,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,351020.0,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,55.908981136012265,1
2.0,3.0,352230,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,355020.0,São Miguel Arcanjo,3519,RRAS8,35161,ITAPETININGA,-23.8782,-47.9935,32.55750077538758,2
2.0,3.0,352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,350715.0,Bom Sucesso de Itararé,3519,RRAS8,35162,ITAPEVA,-24.3155,-49.1451,46.22310075924146,3
2.0,3.0,352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,353282.0,Nova Campina,3519,RRAS8,35162,ITAPEVA,-24.1224,-48.9022,16.120012783523418,2
2.0,3.0,352250,Itapevi,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5488,-46.9327,352500.0,Jandira,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5275,-46.9023,3.898837883466349,1
2.0,3.0,352250,Itapevi,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5488,-46.9327,353440.0,Osasco,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5324,-46.7916,14.521718030331504,1
2.0,3.0,352270,Itápolis,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.5942,-48.8149,351960.0,Ibitinga,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7562,-48.8319,18.023679347873216,1
2.0,3.0,352290,Itapuí,3518,RRAS9,35064,JAU,-22.2324,-48.7197,352980.0,Mineiros do Tietê,3518,RRAS9,35064,JAU,-22.412,-48.451,34.086670755301014,1
2.0,3.0,352340,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,33.51702769398823,1
2.0,3.0,352340,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,25.00043279561934,1
2.0,3.0,352340,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,353200.0,Morungaba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8811,-46.7896,14.753864917904473,1
2.0,3.0,352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,350450.0,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,31.696488197383896,3
2.0,3.0,352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,352640.0,Laranjal Paulista,3518,RRAS9,35063,POLO CUESTA,-23.0506,-47.8375,79.96200073432072,1
2.0,3.0,352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,352680.0,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,58.84568038551687,1
2.0,3.0,352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,353610.0,Pardinho,3518,RRAS9,35063,POLO CUESTA,-23.0841,-48.3679,25.489677401390427,1
2.0,3.0,352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,354105.0,Pratânia,3518,RRAS9,35063,POLO CUESTA,-22.8112,-48.6636,32.87231002652824,1
2.0,3.0,352390,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,352840.0,Mairinque,3519,RRAS8,35163,SOROCABA,-23.5398,-47.185,33.47031152669602,1
2.0,3.0,352390,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,354060.0,Porto Feliz,3519,RRAS8,35163,SOROCABA,-23.2093,-47.5251,24.304109731327568,2
2.0,3.0,352390,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,354520.0,Salto,3519,RRAS8,35163,SOROCABA,-23.1996,-47.2931,6.06908430670534,8
2.0,3.0,352400,Itupeva,3527,RRAS16,35073,JUNDIAI,-23.1526,-47.0593,350840.0,Cabreúva,3527,RRAS16,35073,JUNDIAI,-23.3053,-47.1362,18.652935053232778,1
2.0,3.0,352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,350300.0,Aramina,3530,RRAS13,35083,ALTA MOGIANA,-20.0882,-47.7873,27.37950495894531,19
2.0,3.0,352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,350820.0,Buritizal,3530,RRAS13,35083,ALTA MOGIANA,-20.1911,-47.7096,18.06824919995892,10
2.0,3.0,352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,351770.0,Guará,3530,RRAS13,35083,ALTA MOGIANA,-20.4302,-47.8236,11.048729087673326,6
2.0,3.0,352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,352970.0,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,30.50896278357476,14
2.0,3.0,352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,353700.0,Pedregulho,3530,RRAS13,35081,TRES COLINAS,-20.2535,-47.4775,33.89996174701799,1
2.0,3.0,352440,Jacareí,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2983,-45.9658,352020.0,Igaratá,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2037,-46.157,22.19425493891321,3
2.0,3.0,352440,Jacareí,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2983,-45.9658,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,14.65691096705733,1
2.0,3.0,352450,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,350020.0,Adolfo,3531,RRAS12,35156,JOSE BONIFACIO,-21.2325,-49.6451,39.56094149487065,1
2.0,3.0,352450,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,353030.0,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,9.349599800879933,1
2.0,3.0,352450,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,353250.0,Neves Paulista,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.843,-49.6358,7.163864466703832,1
2.0,3.0,352470,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,350950.0,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,23.81688464148876,2
2.0,3.0,352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,350260.0,Aparecida d'Oeste,3531,RRAS12,35153,JALES,-20.4487,-50.8835,40.25628143783817,1
