ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,350800.0,Buri,3519,RRAS8,35162,ITAPEVA,-23.7977,-48.5958,34.573740166027314,4
351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,351760.0,Guapiara,3519,RRAS8,35162,ITAPEVA,-24.1892,-48.5295,26.982190372296824,2
351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,354530.0,Salto de Pirapora,3519,RRAS8,35163,SOROCABA,-23.6474,-47.5743,88.55258450059334,1
351020,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,355450.0,Tietê,3519,RRAS8,35163,SOROCABA,-23.1101,-47.7164,118.83802018974995,2
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,350075.0,Alambari,3519,RRAS8,35161,ITAPETININGA,-23.5503,-47.898,18.61320240164574,3
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,351160.0,Cesário Lange,3519,RRAS8,35161,ITAPETININGA,-23.226,-47.9545,34.753322748994314,1
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,352230.0,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,34.2906861957661,3
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,355020.0,São Miguel Arcanjo,3519,RRAS8,35161,ITAPETININGA,-23.8782,-47.9935,52.28740416578342,1
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,355110.0,Sarapuí,3519,RRAS8,35161,ITAPETININGA,-23.6397,-47.8249,20.899420970557408,2
351030,Capela do Alto,3519,RRAS8,35163,SOROCABA,-23.4685,-47.7388,355400.0,Tatuí,3519,RRAS8,35161,ITAPETININGA,-23.3487,-47.8461,17.213837363493408,3
351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,350970.0,Campos do Jordão,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.7296,-45.5833,99.3296826979023,1
351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,351840.0,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,91.91906058435364,1
351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,353230.0,Natividade da Serra,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.3707,-45.4468,27.007801301852123,71
351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,353560.0,Paraibuna,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.3872,-45.6639,35.804828616455545,17
351050,Caraguatatuba,3526,RRAS17,35173,LITORAL NORTE,-23.6125,-45.4125,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,67.21142606028447,5
351070,Cardoso,3531,RRAS12,35157,VOTUPORANGA,-20.08,-49.9183,353000.0,Mira Estrela,3531,RRAS12,35154,FERNANDOPOLIS,-19.9789,-50.139,25.66076289055191,2
351080,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,354630.0,Santa Cruz das Palmeiras,3528,RRAS15,35142,MANTIQUEIRA,-21.8235,-47.248,17.817530101100676,1
351080,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,355330.0,Tambaú,3528,RRAS15,35142,MANTIQUEIRA,-21.7029,-47.2703,20.571953445317824,7
351100,Castilho,3531,RRAS12,35022,LAGOS DO DRS II,-20.8689,-51.4884,351110.0,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,262.7204861958228,3
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,350120.0,Álvares Florence,3531,RRAS12,35157,VOTUPORANGA,-20.3203,-49.9141,132.6308856549036,1
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351130.0,Cedral,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9009,-49.2664,39.45174323279326,2
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351550.0,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,162.41294145108873,1
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351690.0,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,153.896777107047,1
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,351940.0,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,28.334690399347163,3
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352480.0,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,189.70119752277145,1
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352950.0,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,62.7283454219582,1
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,354080.0,Potirendaba,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0428,-49.3815,43.16110678971089,2
351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,355560.0,Uchoa,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9511,-49.1713,28.396655914787512,4
351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,350700.0,Boituva,3519,RRAS8,35163,SOROCABA,-23.2855,-47.6786,14.870488227688838,2
351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,352585.0,Jumirim,3519,RRAS8,35163,SOROCABA,-23.0884,-47.7868,9.610362328620289,4
351150,Cerquilho,3519,RRAS8,35161,ITAPETININGA,-23.1665,-47.7459,355450.0,Tietê,3519,RRAS8,35163,SOROCABA,-23.1101,-47.7164,6.938429954428094,7
351170,Charqueada,3529,RRAS14,35103,PIRACICABA,-22.5096,-47.7755,352110.0,Ipeúna,3529,RRAS14,35104,RIO CLARO,-22.4355,-47.7151,10.294286182314137,1
351170,Charqueada,3529,RRAS14,35103,PIRACICABA,-22.5096,-47.7755,352360.0,Itirapina,3529,RRAS14,35104,RIO CLARO,-22.2562,-47.8166,28.37779238170712,2
351190,Clementina,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5604,-50.4525,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,39.0839013741443,1
351190,Clementina,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5604,-50.4525,350640.0,Bilac,3531,RRAS12,35021,CENTRAL DO DRS II,-21.404,-50.4746,17.467927022980607,8
351200,Colina,3530,RRAS13,35051,NORTE - BARRETOS,-20.7114,-48.5387,350610.0,Bebedouro,3530,RRAS13,35052,SUL - BARRETOS,-20.9491,-48.4791,27.03820960515655,1
351200,Colina,3530,RRAS13,35051,NORTE - BARRETOS,-20.7114,-48.5387,353950.0,Pitangueiras,3530,RRAS13,35131,HORIZONTE VERDE,-21.0132,-48.221,47.00586433090619,1
351240,Cordeirópolis,3529,RRAS14,35102,LIMEIRA,-22.4778,-47.4519,354390.0,Rio Claro,3529,RRAS14,35104,RIO CLARO,-22.3984,-47.5546,13.750542570836457,1
351250,Coroados,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3521,-50.2859,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,22.628332105592907,1
351250,Coroados,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.3521,-50.2859,351820.0,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,38.82823861513965,2
351270,Corumbataí,3529,RRAS14,35104,RIO CLARO,-22.2213,-47.6215,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,56.81612541633053,1
351290,Cosmorama,3531,RRAS12,35157,VOTUPORANGA,-20.4755,-49.7827,353500.0,Palestina,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.39,-49.4309,37.91380771941765,1
351290,Cosmorama,3531,RRAS12,35157,VOTUPORANGA,-20.4755,-49.7827,355340.0,Tanabi,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.6228,-49.6563,20.96853712252398,2
351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,355410.0,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,77.60238848786271,1
351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,355540.0,Ubatuba,3526,RRAS17,35173,LITORAL NORTE,-23.4332,-45.0834,96.0032661756763,1
351430,Dourado,3535,RRAS 18,35032,CORACAO DO DRS III,-22.1044,-48.3178,350670.0,Boa Esperança do Sul,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.9918,-48.3906,14.55791705280257,3
351430,Dourado,3535,RRAS 18,35032,CORACAO DO DRS III,-22.1044,-48.3178,355475.0,Trabiju,3535,RRAS 18,35031,CENTRAL DO DRS III,-22.0388,-48.3342,7.458572737417903,1
351440,Dracena,3532,RRAS11,35111,ALTA PAULISTA,-21.4843,-51.535,354150.0,Presidente Venceslau,3532,RRAS11,35114,EXTREMO OESTE PAULISTA,-21.8732,-51.8447,53.68044967126569,3
351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,352710.0,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,89.59748239899271,1
351460,Dumont,3530,RRAS13,35131,HORIZONTE VERDE,-21.2324,-47.9756,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,18.544217822414502,2
351492,Elisiário,3531,RRAS12,35151,CATANDUVA,-21.1678,-49.1146,351940.0,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,16.46493964777772,4
351515,Engenheiro Coelho,3529,RRAS14,35102,LIMEIRA,-22.4836,-47.211,350200.0,Analândia,3529,RRAS14,35104,RIO CLARO,-22.1289,-47.6619,60.83803793763235,1
351515,Engenheiro Coelho,3529,RRAS14,35102,LIMEIRA,-22.4836,-47.211,351220.0,Conchal,3529,RRAS14,35101,ARARAS,-22.3375,-47.1729,16.647311286970215,2
351518,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,353070.0,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,28.048254281010035,2
351518,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,355080.0,São Sebastião da Grama,3528,RRAS15,35143,RIO PARDO,-21.7041,-46.8208,54.429502864033125,1
351520,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,354765.0,Santa Salete,3531,RRAS12,35153,JALES,-20.2429,-50.6887,30.057111038128305,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,104.58136226983378,2
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351070.0,Cardoso,3531,RRAS12,35157,VOTUPORANGA,-20.08,-49.9183,40.91922688700545,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351100.0,Castilho,3531,RRAS12,35022,LAGOS DO DRS II,-20.8689,-51.4884,144.88440804158046,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351420.0,Dolcinópolis,3531,RRAS12,35153,JALES,-20.124,-50.5149,32.92289255752377,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351690.0,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,42.517282376709325,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,352480.0,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,31.6145572558028,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,353520.0,Palmeira d'Oeste,3531,RRAS12,35153,JALES,-20.4148,-50.7632,55.89928827573852,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,353625.0,Parisi,3531,RRAS12,35157,VOTUPORANGA,-20.3034,-50.0163,24.23947893362244,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354025.0,Pontalinda,3531,RRAS12,35153,JALES,-20.4396,-50.5258,34.00826639817586,3
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354570.0,Santa Albertina,3531,RRAS12,35153,JALES,-20.0311,-50.7297,57.518763040257966,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,354660.0,Santa Fé do Sul,3531,RRAS12,35152,SANTA FE DO SUL,-20.2083,-50.932,72.00768243088443,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,355490.0,Três Fronteiras,3531,RRAS12,35152,SANTA FE DO SUL,-20.2344,-50.8905,67.4140340673853,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,355610.0,Valentim Gentil,3531,RRAS12,35157,VOTUPORANGA,-20.4217,-50.0889,22.73465643387122,1
351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,355710.0,Votuporanga,3531,RRAS12,35157,VOTUPORANGA,-20.4237,-49.9781,32.246820888162965,2
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,350820.0,Buritizal,3530,RRAS13,35083,ALTA MOGIANA,-20.1911,-47.7096,49.69797045306208,1
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,351740.0,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,97.73031974071766,1
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,351770.0,Guará,3530,RRAS13,35083,ALTA MOGIANA,-20.4302,-47.8236,45.3017805673789,1
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,352010.0,Igarapava,3530,RRAS13,35083,ALTA MOGIANA,-20.0407,-47.7466,65.40969088499384,2
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,352130.0,Ipuã,3530,RRAS13,35082,ALTA ANHANGUERA,-20.4438,-48.0129,64.33152158441585,1
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,352410.0,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,45.97739612858344,2
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,352970.0,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,76.39874722716222,1
351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,81.99580633298467,1
351660,Gália,3533,RRAS10,35093,MARILIA,-22.2918,-49.5504,355050.0,São Pedro do Turvo,3533,RRAS10,35094,OURINHOS,-22.7453,-49.7428,53.97971319086511,1
351670,Garça,3533,RRAS10,35093,MARILIA,-22.2125,-49.6546,352880.0,Maracaí,3533,RRAS10,35092,ASSIS,-22.6149,-50.6713,113.7684960072634,1
351685,Gavião Peixoto,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.8367,-48.4957,353290.0,Nova Europa,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.7765,-48.5705,10.210508828374476,1
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,62.40545729353924,1
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,351110.0,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,153.896777107047,1
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,351550.0,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,42.517282376709325,1
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,351890.0,Guzolândia,3531,RRAS12,35021,CENTRAL DO DRS II,-20.6467,-50.6645,31.31647903790916,1
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,353286.0,Nova Castilho,3531,RRAS12,35021,CENTRAL DO DRS II,-20.7615,-50.3477,12.625301414816525,51
351690,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,354925.0,São João de Iracema,3531,RRAS12,35154,FERNANDOPOLIS,-20.5111,-50.3561,15.234057293009265,33
351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,351770.0,Guará,3530,RRAS13,35083,ALTA MOGIANA,-20.4302,-47.8236,52.437130966562506,2
351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,352410.0,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,54.51941516982952,1
351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,352970.0,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,33.19913025885723,19
351740,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,354340.0,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,107.68786201362344,1
351760,Guapiara,3519,RRAS8,35162,ITAPEVA,-24.1892,-48.5295,351020.0,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,26.982190372296824,7
351760,Guapiara,3519,RRAS8,35162,ITAPEVA,-24.1892,-48.5295,354325.0,Ribeirão Grande,3519,RRAS8,35161,ITAPETININGA,-24.1011,-48.3679,19.10458966383637,2
351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,350810.0,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,55.74626568623051,1
351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,351190.0,Clementina,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.5604,-50.4525,39.33888129682878,1
351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,351520.0,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,109.93718587867146,1
351820,Guararapes,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2544,-50.6453,353740.0,Pereira Barreto,3531,RRAS12,35022,LAGOS DO DRS II,-20.6368,-51.1123,83.87363432381329,1
351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,352630.0,Lagoinha,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0846,-45.1944,30.687018291481163,2
351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,353800.0,Pindamonhangaba,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.9246,-45.4613,30.360588230006783,1
351840,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,355000.0,São Luiz do Paraitinga,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.222,-45.3109,47.44709064503025,1
351870,Guarujá,3520,RRAS7,35041,BAIXADA SANTISTA,-23.9888,-46.258,353720.0,Pedro de Toledo,3520,RRAS7,35121,VALE DO RIBEIRA,-24.2764,-47.2354,104.33153562435172,1
351905,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,350050.0,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,46.744303466713845,1
351905,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,353080.0,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,24.96966148285434,2
351910,Iacanga,3518,RRAS9,35062,BAURU,-21.8896,-49.031,354010.0,Pongaí,3518,RRAS9,35065,LINS,-21.7396,-49.3604,37.89261670986204,1
351930,Ibaté,3535,RRAS 18,35032,CORACAO DO DRS III,-21.9584,-47.9882,350320.0,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,27.48816006772221,1
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,351110.0,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,28.334690399347163,2
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,352190.0,Itajobi,3531,RRAS12,35151,CATANDUVA,-21.3123,-49.0629,31.642956380985037,2
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,352885.0,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,22.81603870448832,1
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,352950.0,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,36.212215906038914,1
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,354480.0,Sales,3531,RRAS12,35151,CATANDUVA,-21.3427,-49.4897,38.38323100777826,2
351940,Ibirá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.083,-49.2448,355600.0,Urupês,3531,RRAS12,35151,CATANDUVA,-21.2032,-49.2931,14.222649484140394,2
351950,Ibirarema,3533,RRAS10,35094,OURINHOS,-22.8185,-50.0739,351470.0,Echaporã,3533,RRAS10,35093,MARILIA,-22.4326,-50.2038,44.77204109104546,1
352000,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,43.17211517991016,1
352010,Igarapava,3530,RRAS13,35083,ALTA MOGIANA,-20.0407,-47.7466,354360.0,Rifaina,3530,RRAS13,35081,TRES COLINAS,-20.0803,-47.4291,33.50081042672371,1
352020,Igaratá,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2037,-46.157,355410.0,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,64.86354574976716,1
352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,352480.0,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,84.82109663985696,1
352044,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,355490.0,Três Fronteiras,3531,RRAS12,35152,SANTA FE DO SUL,-20.2344,-50.8905,52.06051998349438,1
352100,Iperó,3519,RRAS8,35163,SOROCABA,-23.3513,-47.6927,355400.0,Tatuí,3519,RRAS8,35161,ITAPETININGA,-23.3487,-47.8461,15.688758553816257,25
352140,Iracemápolis,3529,RRAS14,35102,LIMEIRA,-22.5832,-47.523,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,21.02694658498011,12
352190,Itajobi,3531,RRAS12,35151,CATANDUVA,-21.3123,-49.0629,350460.0,Bady Bassitt,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9197,-49.4385,58.41324513120447,1
352230,Itapetininga,3519,RRAS8,35161,ITAPETININGA,-23.5886,-48.0483,350700.0,Boituva,3519,RRAS8,35163,SOROCABA,-23.2855,-47.6786,50.53827339681364,2
352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,351020.0,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,53.86771563012678,2
352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,354325.0,Ribeirão Grande,3519,RRAS8,35161,ITAPETININGA,-24.1011,-48.3679,53.46904095207744,1
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,350050.0,Águas de Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.4733,-46.6314,20.095679231764027,4
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,30.68353305008851,3
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,351518.0,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,28.179271719966877,1
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,352470.0,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,34.069898389922585,1
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,354800.0,Santo Antônio de Posse,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6029,-46.9192,21.02372039931433,1
352260,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,355160.0,Serra Negra,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6139,-46.7033,23.227942088384328,4
352330,Itariri,3520,RRAS7,35121,VALE DO RIBEIRA,-24.2834,-47.1736,353760.0,Peruíbe,3520,RRAS7,35041,BAIXADA SANTISTA,-24.312,-47.0012,17.78579584664665,3
352340,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,33.51702769398823,1
352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,350450.0,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,31.696488197383896,6
352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,352680.0,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,58.84568038551687,1
352350,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,353580.0,Paranapanema,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3862,-48.7214,32.998665285312335,1
352360,Itirapina,3529,RRAS14,35104,RIO CLARO,-22.2562,-47.8166,355040.0,São Pedro,3529,RRAS14,35103,PIRACICABA,-22.5483,-47.9096,33.73364125485402,1
